host;time;sys_actsess_max;sys_cpu;sys_iowait;sys_oswait;sys_pga;sys_pxqct;sys_pxruns;sys_pxsrvt;sys_read;sys_redo;sys_rmwait;sys_syspct;sys_write
4;2018-12-27 07:00:00;420.8;67.2;16.0;1.9;99087.1;33.9;393.4;814.4;35043.4;9.7;10.9;14.7;592.9
4;2018-12-27 08:00:00;260.1;55.1;13.9;0.8;107452.6;33.3;185.7;576.8;22623.1;6.9;15.1;12.8;220.8
4;2018-12-27 09:00:00;460.9;60.4;17.5;3.6;63261.3;38.7;178.4;1152.7;32802.5;14.6;8.8;14.7;182.0
4;2018-12-27 10:00:00;373.9;69.3;17.9;2.9;77324.4;45.1;192.0;1091.0;30917.4;16.7;11.9;17.2;233.6
4;2018-12-27 11:00:00;281.1;63.0;11.5;0.9;79040.5;34.6;956.1;746.5;23975.5;26.3;5.5;14.1;258.4
4;2018-12-27 12:00:00;371.5;85.9;18.1;5.6;96750.0;42.0;705.5;854.6;22223.0;31.0;15.5;19.2;462.5
4;2018-12-27 13:00:00;275.7;60.3;10.4;3.1;70748.8;33.0;1017.0;711.3;19288.8;20.7;7.4;12.1;303.0
4;2018-12-27 14:00:00;306.3;71.9;7.9;1.0;64661.7;30.9;724.3;795.8;21976.1;22.9;4.3;12.2;280.7
4;2018-12-27 15:00:00;382.8;58.7;7.8;0.8;81335.1;28.6;838.2;776.4;23596.5;20.6;8.3;9.9;300.6
4;2018-12-27 16:00:00;359.6;48.2;12.0;2.3;46217.9;22.8;1220.0;544.1;20050.3;23.5;6.8;9.5;342.2
4;2018-12-27 17:00:00;310.0;54.6;11.3;1.0;86699.2;23.7;310.9;573.7;18504.5;17.8;2.0;10.5;350.4
4;2018-12-27 18:00:00;189.6;37.9;11.5;0.5;33755.2;21.1;1102.5;431.7;23401.9;12.4;3.8;8.0;226.4
4;2018-12-27 19:00:00;469.5;41.5;15.0;3.4;55368.1;25.8;176.3;629.0;21432.2;48.2;10.2;8.5;399.2
4;2018-12-27 20:00:00;488.9;50.9;12.6;5.1;52716.9;23.4;159.1;894.0;17147.3;85.4;26.9;7.7;368.3
4;2018-12-27 21:00:00;594.7;35.9;18.6;1.0;41511.4;24.1;99.2;958.7;17054.3;42.8;8.5;7.4;351.0
4;2018-12-27 22:00:00;528.2;48.2;10.7;5.0;47118.7;22.4;156.2;918.0;16205.8;81.1;29.7;7.3;363.1
4;2018-12-27 23:00:00;539.5;28.8;11.9;0.6;27016.2;22.7;178.9;932.9;22069.5;28.9;1.3;7.3;140.2
4;2018-12-28 00:00:00;622.8;62.3;35.7;6.4;58934.4;42.1;379.6;1164.7;20160.8;72.5;20.8;10.9;304.7
4;2018-12-28 01:00:00;812.8;54.5;10.6;4.9;91227.7;35.9;697.1;1113.3;13618.2;40.5;14.7;12.0;277.6
4;2018-12-28 02:00:00;359.5;58.4;8.9;2.8;80333.4;40.4;266.9;690.1;24073.8;1.3;36.5;12.0;652.8
4;2018-12-28 03:00:00;309.6;62.4;14.7;1.4;43155.6;32.4;222.9;605.7;21023.4;4.3;21.4;12.6;506.8
4;2018-12-28 04:00:00;363.1;80.6;37.2;2.0;81449.5;47.1;5132.6;860.5;70088.7;12.0;11.1;13.2;284.7
4;2018-12-28 05:00:00;401.3;69.0;11.3;1.2;78510.6;37.1;6982.6;738.6;25904.3;10.2;5.1;13.2;394.0
4;2018-12-28 06:00:00;310.7;42.9;12.4;0.8;64858.0;25.7;7416.9;592.5;21034.7;8.7;3.7;11.8;315.4
4;2018-12-28 07:00:00;323.1;59.5;10.9;0.7;84764.0;27.8;489.3;606.7;26077.1;13.3;15.1;12.0;352.5
4;2018-12-28 08:00:00;242.7;67.6;9.3;1.1;68043.2;25.9;276.0;623.1;35861.4;15.1;8.1;11.2;469.6
4;2018-12-28 09:00:00;401.9;74.5;7.6;6.0;83069.5;34.0;273.7;892.5;21811.6;17.0;28.0;13.6;696.5
4;2018-12-28 10:00:00;385.5;57.5;7.3;1.0;117862.8;31.3;250.8;732.0;25916.8;8.0;28.9;11.1;286.1
4;2018-12-28 11:00:00;402.6;62.8;8.5;0.9;56376.5;41.6;315.0;1151.4;26873.9;15.1;25.7;11.2;317.0
4;2018-12-28 12:00:00;360.3;62.9;6.7;3.4;101200.6;40.1;509.2;914.3;27584.6;17.8;40.2;9.6;242.6
4;2018-12-28 13:00:00;436.0;68.7;6.5;6.8;144631.3;47.9;293.9;1066.8;23631.4;15.2;54.7;12.5;493.5
4;2018-12-28 14:00:00;260.6;43.6;7.7;0.6;83179.1;40.9;198.9;754.0;18300.2;9.2;20.6;9.0;442.4
4;2018-12-28 15:00:00;218.3;38.7;14.9;0.6;49229.4;31.6;167.8;550.8;18937.7;4.3;18.5;9.0;121.0
4;2018-12-28 16:00:00;265.9;41.2;11.8;0.7;79103.8;29.0;186.1;496.7;240602.0;4.2;4.9;10.8;189.1
4;2018-12-28 17:00:00;199.1;44.7;10.3;0.7;38730.5;24.4;278.0;457.3;252927.9;2.1;2.6;11.8;120.9
4;2018-12-28 18:00:00;210.2;49.8;9.9;0.7;54045.2;21.5;122.6;418.4;227319.4;4.5;7.8;12.1;162.4
4;2018-12-28 19:00:00;233.6;53.0;10.2;0.8;89560.5;20.2;152.5;478.5;237367.6;9.9;0.6;13.3;232.8
4;2018-12-28 20:00:00;498.8;51.3;12.3;4.0;57632.6;28.6;101.0;720.2;245920.4;44.4;10.2;13.1;238.6
4;2018-12-28 21:00:00;472.5;56.5;15.8;1.7;40469.2;25.2;166.2;661.1;230047.4;23.5;3.5;14.0;168.6
4;2018-12-28 22:00:00;523.1;51.9;14.7;5.8;67078.7;29.1;114.2;1054.6;25132.6;91.6;28.5;9.1;418.1
4;2018-12-28 23:00:00;492.7;46.7;10.7;3.7;70646.4;26.9;133.8;1075.3;11743.0;80.2;32.1;7.2;339.8
4;2018-12-29 00:00:00;351.9;40.2;8.2;0.5;75690.1;55.3;390.5;605.9;12748.9;7.1;0.0;7.9;128.1
4;2018-12-29 01:00:00;272.8;38.2;8.4;0.6;56268.5;39.2;358.1;465.1;22184.0;2.7;0.7;8.4;172.0
4;2018-12-29 02:00:00;190.7;53.5;9.1;0.6;38380.5;30.3;197.9;488.0;22433.7;2.9;4.2;9.6;154.4
4;2018-12-29 03:00:00;310.8;39.4;5.1;1.0;72565.2;28.0;185.7;424.9;24269.5;10.3;34.9;9.3;137.9
4;2018-12-29 04:00:00;364.1;74.1;14.7;1.4;96549.2;36.0;1614.5;604.8;90926.8;13.9;23.5;13.8;365.5
4;2018-12-29 05:00:00;261.2;52.6;4.4;0.6;113342.1;29.6;232.0;452.8;31014.0;6.2;30.2;10.2;488.3
4;2018-12-29 06:00:00;1630.2;62.2;8.3;4.1;145663.9;36.4;192.1;705.2;15019.3;17.3;47.4;13.8;646.1
4;2018-12-29 07:00:00;302.5;40.7;11.7;0.7;106223.6;29.5;133.6;603.9;24030.0;11.4;12.3;10.8;478.3
4;2018-12-29 08:00:00;204.8;43.5;10.4;0.6;46388.5;28.3;133.8;537.1;36408.6;7.3;18.1;8.7;310.4
4;2018-12-29 09:00:00;250.3;35.9;8.5;0.8;88655.9;28.4;200.8;512.1;20192.4;10.5;22.2;8.2;206.7
4;2018-12-29 10:00:00;188.0;37.3;8.8;0.7;97130.4;22.4;8568.5;447.4;14287.7;8.4;7.5;8.0;198.0
4;2018-12-29 11:00:00;630.4;71.5;13.9;3.5;111759.8;40.2;271.0;1180.6;20566.7;24.2;20.1;13.5;417.6
4;2018-12-29 12:00:00;258.5;58.9;11.6;0.8;95272.9;34.5;152.8;884.7;20586.5;7.6;0.6;12.9;415.8
4;2018-12-29 13:00:00;239.6;71.6;10.4;0.8;62131.3;30.0;171.5;799.8;17928.9;14.2;1.1;12.9;360.3
4;2018-12-29 14:00:00;1335.2;44.2;5.6;0.7;71476.4;25.3;1908.4;690.4;15038.6;8.3;1.2;8.5;294.1
4;2018-12-29 15:00:00;111.1;35.7;6.7;0.5;48341.6;20.2;12284.9;443.7;22995.8;4.5;0.6;6.7;371.8
4;2018-12-29 16:00:00;138.2;30.7;7.1;0.5;30122.2;17.9;11777.6;275.7;22579.8;5.0;0.0;6.8;376.4
4;2018-12-29 17:00:00;134.7;35.3;7.0;0.6;68361.4;17.3;11850.3;291.4;20206.6;2.2;0.4;8.6;360.7
4;2018-12-29 18:00:00;222.3;25.0;4.4;0.4;39582.4;17.2;10616.9;258.9;17042.8;6.5;0.0;5.5;393.9
4;2018-12-29 19:00:00;85.6;25.1;7.1;0.4;63829.8;14.2;12726.4;253.2;35711.3;10.6;0.0;5.1;607.4
4;2018-12-29 20:00:00;91.1;26.7;4.0;0.4;53341.3;13.4;14627.4;311.2;16795.8;9.2;0.0;6.1;435.6
4;2018-12-29 21:00:00;158.0;46.6;6.4;0.5;62314.1;15.2;14057.0;408.1;18331.8;9.1;0.2;8.3;431.4
4;2018-12-29 22:00:00;124.9;31.1;5.0;0.4;62103.3;14.3;14710.3;385.5;20457.3;9.2;0.2;5.6;436.7
4;2018-12-29 23:00:00;128.9;34.3;3.4;0.4;32508.6;13.2;19080.2;261.6;18200.9;4.8;0.0;6.1;523.0
4;2018-12-30 00:00:00;299.0;58.5;4.7;0.5;70671.8;60.7;13937.0;592.6;20451.8;4.4;0.3;8.9;502.0
4;2018-12-30 01:00:00;488.6;55.8;6.6;0.6;82009.0;50.6;13850.9;575.9;23799.1;3.6;0.2;8.8;623.6
4;2018-12-30 02:00:00;232.2;64.2;8.4;0.7;66324.8;34.5;13653.0;526.7;28371.2;2.3;1.8;11.2;593.1
4;2018-12-30 03:00:00;343.5;60.8;35.9;1.0;74205.0;29.2;17277.3;608.0;91059.1;15.7;2.1;10.9;551.9
4;2018-12-30 04:00:00;250.1;58.7;9.1;0.7;118912.1;32.0;20195.8;715.5;6988.1;6.6;1.6;10.0;874.6
4;2018-12-30 05:00:00;199.2;43.0;5.3;0.5;102033.1;25.4;19764.4;619.6;28178.6;13.3;0.0;7.7;890.3
4;2018-12-30 06:00:00;251.6;66.7;5.2;1.4;94265.4;22.5;21514.9;666.3;22673.8;17.3;6.9;11.8;708.8
4;2018-12-30 07:00:00;187.7;48.9;6.3;0.6;72999.0;22.1;13931.5;551.7;15171.3;12.9;0.0;8.9;729.5
4;2018-12-30 08:00:00;227.2;54.0;5.9;0.9;75053.2;26.1;13695.8;607.0;35578.4;19.0;0.0;8.7;705.0
4;2018-12-30 09:00:00;391.8;78.2;6.9;2.6;74082.6;24.6;13461.4;739.7;23680.1;19.7;0.6;11.9;681.5
4;2018-12-30 10:00:00;259.5;57.0;8.4;0.8;79073.6;33.4;14168.2;1139.8;23528.7;23.7;0.0;11.5;580.1
4;2018-12-30 11:00:00;299.7;70.4;6.5;4.9;73771.1;29.9;17657.2;990.1;46297.2;26.7;0.3;11.9;490.4
4;2018-12-30 12:00:00;358.3;67.8;6.4;4.6;71822.8;24.3;14190.6;774.3;21976.1;23.9;0.2;11.0;623.8
4;2018-12-30 13:00:00;197.9;59.4;6.4;0.6;44285.8;19.3;16816.1;620.5;20341.8;34.9;0.0;9.4;611.0
4;2018-12-30 14:00:00;243.8;57.1;6.0;1.7;61518.8;20.1;17348.7;590.9;21867.2;23.7;0.0;10.1;616.9
4;2018-12-30 15:00:00;209.2;43.9;4.9;0.9;71999.5;13.7;17377.0;383.1;18518.7;20.0;0.0;7.7;528.4
4;2018-12-30 16:00:00;187.1;37.7;3.3;0.7;31981.6;13.6;18032.1;367.1;18316.9;20.3;0.0;5.7;435.1
4;2018-12-30 17:00:00;80.9;26.2;2.0;0.3;22594.8;15.0;15755.7;370.6;16538.9;4.3;0.0;3.8;395.5
4;2018-12-30 18:00:00;110.4;28.3;3.5;0.4;20948.1;9.0;14028.5;224.3;17246.6;2.4;0.0;5.1;523.4
4;2018-12-30 19:00:00;100.5;32.0;3.7;0.4;40893.7;15.7;16461.2;323.8;40370.7;5.5;0.2;6.0;532.7
4;2018-12-30 20:00:00;162.3;30.9;3.2;0.4;25762.6;11.2;16686.7;267.7;17375.7;3.4;0.0;5.9;542.7
4;2018-12-30 21:00:00;125.1;42.0;4.1;0.4;52511.8;14.0;15292.2;447.7;31691.5;1.1;0.1;6.4;391.8
4;2018-12-30 22:00:00;101.1;31.3;2.3;0.3;20457.4;11.3;18110.1;290.1;18899.1;1.2;0.1;5.1;493.9
4;2018-12-30 23:00:00;82.7;33.8;2.2;0.3;29719.1;11.5;14469.8;297.8;20241.1;0.7;0.0;4.7;386.3
4;2018-12-31 00:00:00;396.1;63.4;4.2;0.9;72575.3;64.0;15252.1;708.8;21240.6;1.4;8.6;9.9;547.1
4;2018-12-31 01:00:00;340.7;57.9;7.7;0.7;61517.8;56.1;13523.6;672.9;20786.7;2.2;2.2;10.6;658.0
4;2018-12-31 02:00:00;195.4;57.0;12.3;0.7;73560.9;29.8;14515.6;598.2;33656.6;1.1;0.4;12.5;574.4
4;2018-12-31 03:00:00;314.5;62.2;50.4;1.0;74053.4;30.7;14866.2;631.5;90798.0;4.8;1.8;10.1;639.3
4;2018-12-31 04:00:00;247.4;58.4;9.9;0.9;100439.8;26.9;14341.8;619.8;23125.0;7.8;0.7;11.2;792.0
4;2018-12-31 05:00:00;1387.1;43.3;5.2;0.7;80602.3;20.1;18127.0;495.9;21799.6;5.6;0.6;7.6;663.4
4;2018-12-31 06:00:00;910.1;79.7;9.1;11.5;102711.3;32.2;14365.2;1288.1;19645.7;13.1;29.1;14.2;1073.9
4;2018-12-31 07:00:00;352.6;81.4;7.3;7.3;75548.2;38.4;14382.6;1199.4;19119.0;15.1;15.3;13.9;743.2
4;2018-12-31 08:00:00;296.4;64.2;7.2;0.8;81230.8;25.5;21260.6;778.1;19227.3;11.3;0.4;10.6;432.5
4;2018-12-31 09:00:00;282.8;71.1;8.4;1.2;91110.2;22.8;929.2;678.4;21456.4;11.4;2.6;11.9;370.3
4;2018-12-31 10:00:00;166.4;52.9;5.8;0.5;63576.9;18.0;1258.5;489.6;17699.1;20.3;0.6;8.7;322.7
4;2018-12-31 11:00:00;291.7;67.3;7.5;1.0;86287.3;23.3;694.9;544.2;18861.6;15.9;4.8;11.3;444.9
4;2018-12-31 12:00:00;169.7;42.0;2.8;0.4;63666.4;14.5;1206.4;392.8;19611.0;7.7;0.0;5.6;270.8
4;2018-12-31 13:00:00;103.1;27.0;2.3;0.3;29991.2;11.3;1470.2;268.0;17439.8;6.4;0.0;4.6;94.1
4;2018-12-31 14:00:00;131.0;24.1;2.6;0.3;12532.0;9.9;1798.2;196.8;21785.1;3.7;0.0;4.5;126.6
4;2018-12-31 15:00:00;90.1;21.1;2.7;0.4;31612.0;8.7;111.8;174.1;14922.5;0.5;0.0;4.3;141.2
4;2018-12-31 16:00:00;122.6;21.1;2.3;0.3;19733.2;7.4;117.2;170.0;21257.0;0.8;0.1;3.7;164.5
4;2018-12-31 17:00:00;67.2;19.0;2.7;0.3;40923.0;9.5;116.1;242.1;21162.1;1.4;0.0;4.0;30.6
4;2018-12-31 18:00:00;75.2;19.3;2.3;0.2;21971.6;7.7;132.9;128.8;23184.9;3.1;0.0;3.1;43.7
4;2018-12-31 19:00:00;113.5;26.5;3.0;0.3;24454.9;9.2;145.0;245.2;37623.0;4.5;0.1;4.8;215.3
4;2018-12-31 20:00:00;106.3;19.9;0.9;0.2;19564.1;7.1;111.8;149.7;22240.4;0.2;0.2;3.6;179.6
4;2018-12-31 21:00:00;125.1;22.6;2.4;0.2;27661.4;9.4;125.0;171.3;26628.2;0.1;0.0;3.9;171.6
4;2018-12-31 22:00:00;45.6;19.6;1.5;0.2;36775.4;7.7;109.5;131.2;16908.2;0.5;0.0;2.5;35.5
4;2018-12-31 23:00:00;99.0;18.0;1.4;0.2;30571.9;6.5;106.9;109.3;15812.0;0.2;0.0;3.2;165.0
4;2019-01-01 00:00:00;277.2;61.6;7.2;0.7;58747.3;40.7;887.2;362.1;28779.7;1.0;0.6;11.3;111.5
4;2019-01-01 01:00:00;270.6;56.7;5.8;0.7;77043.5;38.6;345.7;569.0;18530.9;0.7;25.4;9.4;499.4
4;2019-01-01 02:00:00;273.1;60.1;12.7;1.6;53089.8;26.8;199.7;464.8;18625.1;0.9;14.8;10.3;757.6
4;2019-01-01 03:00:00;375.8;62.2;67.0;2.2;79601.5;28.8;269.8;591.4;102013.8;7.5;4.9;10.8;365.2
4;2019-01-01 04:00:00;221.5;58.9;10.5;0.7;90044.4;25.8;6924.2;564.1;39360.5;16.5;0.8;11.0;528.8
4;2019-01-01 05:00:00;204.0;40.9;7.0;0.7;74610.7;18.1;255.8;488.6;22271.9;13.9;1.3;9.0;519.8
4;2019-01-01 06:00:00;331.9;72.2;11.8;5.9;117534.8;30.6;203.2;975.4;22953.6;18.4;9.6;15.5;564.4
4;2019-01-01 07:00:00;405.6;56.9;6.6;1.0;102793.1;28.7;245.3;912.6;18159.5;39.1;8.9;10.2;397.8
4;2019-01-01 08:00:00;282.8;63.7;7.7;2.0;72342.0;32.0;269.1;1031.1;24101.0;34.4;4.1;11.0;368.7
4;2019-01-01 09:00:00;329.5;59.7;5.5;2.1;71096.1;16.5;203.1;525.8;18532.2;19.2;4.1;9.0;571.5
4;2019-01-01 10:00:00;284.2;54.7;6.1;0.8;58820.1;18.5;119.0;558.7;14087.1;24.5;3.4;9.8;365.5
4;2019-01-01 11:00:00;283.1;58.7;3.6;0.8;49692.1;17.8;128.3;676.5;45479.7;25.6;2.8;8.1;411.6
4;2019-01-01 12:00:00;252.7;47.1;3.0;0.5;48329.0;15.0;109.6;516.8;25970.5;17.4;2.0;6.5;382.0
4;2019-01-01 13:00:00;253.8;39.0;3.5;0.5;31268.8;12.7;168.7;396.2;23178.1;17.9;2.3;6.3;345.1
4;2019-01-01 14:00:00;217.9;45.8;3.7;0.7;55026.0;13.9;186.5;293.6;23508.7;19.5;2.5;7.3;349.1
4;2019-01-01 15:00:00;112.7;23.8;2.8;0.3;33849.3;11.0;140.0;270.2;18355.6;4.6;0.0;4.3;144.4
4;2019-01-01 16:00:00;127.9;28.2;2.8;0.3;26981.0;10.3;89.0;294.5;18251.3;6.5;0.0;4.9;333.0
4;2019-01-01 17:00:00;136.3;28.8;4.8;0.4;44532.0;9.9;124.9;216.4;5603.3;2.8;0.0;5.3;191.4
4;2019-01-01 18:00:00;167.7;44.5;5.6;0.5;74281.8;11.9;103.0;287.6;20954.5;1.6;1.7;6.7;381.2
4;2019-01-01 19:00:00;134.5;31.2;3.5;0.4;49563.0;13.1;110.0;331.8;21657.1;1.2;0.0;5.9;354.1
4;2019-01-01 20:00:00;85.7;15.6;1.8;0.2;27944.6;7.3;142.7;153.2;20016.7;2.0;0.0;2.8;41.3
4;2019-01-01 21:00:00;89.1;27.8;3.2;0.3;30656.9;8.5;220.9;238.8;19245.5;0.2;0.2;4.9;7.0
4;2019-01-01 22:00:00;155.9;27.8;3.0;0.3;26094.3;7.5;108.8;165.6;20258.2;0.3;2.1;4.2;83.6
4;2019-01-01 23:00:00;49.7;15.3;1.8;0.2;22625.0;7.1;108.1;118.7;21176.8;0.1;0.0;2.9;24.6
4;2019-01-02 00:00:00;261.5;45.7;4.5;0.5;74046.3;48.6;372.2;428.0;24592.2;0.5;0.3;8.3;75.9
4;2019-01-02 01:00:00;214.8;39.2;4.8;0.5;69257.3;44.2;192.3;386.3;20281.5;1.4;0.0;7.1;90.4
4;2019-01-02 02:00:00;146.7;45.6;6.3;0.6;47373.3;17.5;256.8;325.4;27920.9;2.6;0.8;9.4;180.8
4;2019-01-02 03:00:00;286.8;36.5;39.2;0.5;60471.5;23.1;320.7;396.2;76940.1;3.8;4.0;7.2;88.0
4;2019-01-02 04:00:00;170.5;47.5;5.1;0.5;83138.3;23.6;6256.4;507.7;27511.9;21.6;0.5;8.8;481.3
4;2019-01-02 05:00:00;335.1;62.7;8.7;3.3;92212.0;26.6;289.8;932.6;37077.8;26.1;10.2;11.4;535.4
4;2019-01-02 06:00:00;194.3;46.6;4.9;0.5;55998.3;24.0;201.0;563.2;24734.5;15.0;3.6;8.4;475.5
4;2019-01-02 07:00:00;226.3;64.2;8.5;1.0;70971.1;22.0;146.9;707.9;18597.4;18.1;2.4;13.4;524.2
4;2019-01-02 08:00:00;226.7;50.4;7.6;0.8;74114.5;22.2;203.4;610.9;15043.3;16.4;1.1;10.2;661.9
4;2019-01-02 09:00:00;240.9;54.9;7.1;0.7;59057.1;25.6;209.3;486.0;21479.0;22.5;0.3;10.4;483.4
4;2019-01-02 10:00:00;263.6;43.7;4.1;0.5;44173.1;21.0;230.9;392.0;20012.9;11.2;0.0;7.5;190.7
4;2019-01-02 11:00:00;289.8;63.7;4.4;1.2;47667.7;19.4;222.1;447.7;19354.8;14.4;3.8;9.5;493.9
4;2019-01-02 12:00:00;248.9;66.5;2.6;0.7;75177.1;17.4;120.8;373.9;29324.6;2.2;0.3;9.2;329.5
4;2019-01-02 13:00:00;144.9;34.3;2.4;0.3;28062.3;15.4;108.0;326.3;22564.4;4.5;0.4;5.1;299.1
4;2019-01-02 14:00:00;123.7;23.4;1.6;0.2;22341.6;9.0;128.1;165.9;20029.0;1.5;0.1;3.6;224.0
4;2019-01-02 15:00:00;116.2;24.2;1.6;0.3;26435.4;9.1;107.9;178.0;21735.6;2.5;0.0;4.0;186.8
4;2019-01-02 16:00:00;86.7;22.2;1.6;0.2;14679.3;6.7;98.9;147.9;22256.5;2.3;0.0;3.4;317.3
4;2019-01-02 17:00:00;66.5;20.2;2.7;0.3;35782.8;8.9;99.8;137.0;22475.8;2.4;0.0;3.9;28.4
4;2019-01-02 18:00:00;119.4;22.8;1.8;0.3;29918.4;8.2;95.1;161.1;19096.7;2.8;0.0;3.7;200.0
4;2019-01-02 19:00:00;128.2;22.7;2.9;0.3;17513.1;10.3;104.8;180.8;36978.6;2.1;0.1;3.9;309.7
4;2019-01-02 20:00:00;100.9;18.4;1.8;0.3;10327.3;7.4;98.7;138.9;24543.2;0.0;0.0;3.5;161.9
4;2019-01-02 21:00:00;127.6;35.7;3.3;0.3;27663.8;9.5;225.2;219.7;31155.1;0.4;0.3;5.9;111.2
4;2019-01-02 22:00:00;68.4;25.4;1.2;0.2;21790.0;9.2;87.9;181.7;17659.1;0.2;0.0;2.5;41.7
4;2019-01-02 23:00:00;94.2;19.0;2.2;0.2;18467.0;8.4;109.2;167.0;19552.8;0.1;0.0;3.4;162.4
4;2019-01-03 00:00:00;188.4;48.2;5.2;0.6;46653.1;40.1;802.6;341.4;26755.5;0.8;0.1;8.9;164.7
4;2019-01-03 01:00:00;231.6;53.2;8.8;0.8;92280.9;33.9;1609.5;431.1;23368.7;0.8;16.1;10.9;265.9
4;2019-01-03 02:00:00;233.6;51.5;5.7;1.2;86539.9;22.9;815.6;378.8;20250.1;12.4;3.1;8.3;314.8
4;2019-01-03 03:00:00;299.1;44.2;60.8;0.5;70318.6;26.9;610.9;473.8;108591.0;7.7;3.3;8.4;271.2
4;2019-01-03 04:00:00;215.4;49.2;5.6;0.7;82685.0;25.8;3824.6;668.3;16028.6;11.3;1.1;10.0;420.5
4;2019-01-03 05:00:00;222.8;43.4;4.5;0.6;78983.7;24.9;298.2;688.3;34762.9;17.1;0.8;8.5;425.1
4;2019-01-03 06:00:00;222.5;45.1;5.6;0.6;78438.3;28.2;373.9;667.0;21401.0;24.6;2.0;8.5;585.3
4;2019-01-03 07:00:00;248.4;55.4;9.5;0.8;73463.8;31.2;429.4;901.1;23110.9;13.6;0.2;13.1;254.1
4;2019-01-03 08:00:00;338.4;68.4;14.9;5.2;55132.8;27.9;362.0;713.5;26583.4;12.6;3.8;16.0;497.7
4;2019-01-03 09:00:00;146.8;35.7;5.0;0.5;46414.6;21.9;333.5;679.4;21095.9;5.1;1.7;9.4;414.0
4;2019-01-03 10:00:00;264.5;48.0;4.9;0.9;51685.1;18.3;370.3;517.8;19490.2;14.7;4.6;10.8;311.0
4;2019-01-03 11:00:00;213.9;71.6;2.5;0.9;74585.5;17.6;184.3;553.4;16077.5;15.6;1.3;12.9;251.6
4;2019-01-03 12:00:00;251.4;67.3;3.0;0.9;54491.8;16.8;157.6;497.8;18614.7;8.4;2.2;13.1;352.8
4;2019-01-03 13:00:00;238.5;37.0;2.1;0.4;42634.8;14.3;204.8;403.8;23267.4;2.1;0.1;6.1;436.4
4;2019-01-03 14:00:00;193.2;36.7;3.6;0.5;29028.6;13.3;113.2;261.5;22774.1;62.4;0.1;6.4;478.5
4;2019-01-03 15:00:00;71.7;28.3;4.0;0.4;24332.9;17.5;125.8;294.3;16888.0;71.7;0.0;5.6;306.0
4;2019-01-03 16:00:00;69.2;22.8;4.6;0.4;15090.4;8.4;106.9;141.4;19201.8;68.1;0.0;4.5;386.8
4;2019-01-03 17:00:00;115.3;30.0;5.7;0.5;46499.5;10.3;115.9;178.0;20494.6;52.0;1.3;6.6;257.9
4;2019-01-03 18:00:00;72.7;18.9;4.4;0.3;21326.8;10.4;108.9;133.0;19557.3;14.2;0.0;4.0;75.0
4;2019-01-03 19:00:00;73.2;19.6;4.9;0.3;27583.7;10.3;127.0;186.5;21825.1;17.6;0.0;3.9;132.7
4;2019-01-03 20:00:00;57.7;16.8;2.8;0.2;33694.4;7.1;114.3;115.6;19734.9;10.3;0.0;3.2;87.0
4;2019-01-03 21:00:00;140.5;24.4;2.2;0.3;25536.3;9.2;117.7;170.2;23388.6;0.4;0.1;4.2;185.0
4;2019-01-03 22:00:00;70.3;18.4;1.9;0.2;12230.7;8.6;136.2;137.2;18647.4;0.5;0.0;3.0;13.8
4;2019-01-03 23:00:00;25.2;10.2;0.9;0.2;10051.2;8.0;105.1;108.4;11748.5;0.1;0.0;2.0;1.6
4;2019-01-04 00:00:00;223.4;48.1;5.9;0.6;60833.3;40.5;710.3;370.7;22604.1;0.9;0.4;8.8;41.9
4;2019-01-04 01:00:00;146.6;43.2;4.7;0.5;58913.1;30.8;233.1;340.9;20072.5;0.7;0.1;8.0;65.3
4;2019-01-04 02:00:00;153.2;36.4;4.1;0.4;36278.2;14.1;174.9;270.9;16317.7;2.2;0.0;6.4;280.6
4;2019-01-04 03:00:00;322.3;30.9;57.5;0.6;44534.0;22.9;3833.2;445.1;104304.0;11.3;1.5;5.9;74.1
4;2019-01-04 04:00:00;212.4;50.0;4.7;0.6;70483.1;18.4;7976.8;643.9;22202.5;18.9;0.6;9.2;652.1
